appid,action,adventure,fps,moba,platformer,puzzle,rpg,rts,sandbox,sports,survival
932160,0,20,0,0,0,0,0,0,0,0,0
932180,0,0,0,0,0,0,0,0,0,0,0
932240,0,20,0,0,0,0,0,0,0,0,0
932250,0,0,0,0,0,13,0,0,0,0,0
932270,0,0,0,0,0,0,0,0,0,0,0
932290,0,0,0,0,0,12,0,0,0,0,0
932300,21,0,0,0,0,0,0,0,0,0,0
932310,0,0,0,0,0,0,0,0,0,0,0
932330,0,0,0,0,0,15,0,0,0,0,0
932350,0,0,0,0,0,14,0,0,0,0,0
932420,0,20,0,0,0,0,18,0,0,0,0
932450,0,0,0,0,0,0,30,0,0,0,0
932480,0,0,0,0,0,0,0,0,0,0,0
932500,0,22,0,0,0,0,20,0,0,0,0
932560,21,0,0,0,0,0,0,0,0,0,0
932570,0,21,0,0,0,0,21,0,0,0,0
932670,0,0,0,0,0,11,0,0,0,0,0
932730,0,0,0,0,0,0,0,0,0,0,0
932790,31,31,0,0,11,0,0,0,0,0,0
932800,0,21,0,0,0,0,0,0,0,0,0
932810,23,21,0,0,0,0,0,0,0,0,0
932820,0,21,0,0,0,0,0,0,0,0,0
932850,0,0,0,0,0,15,0,0,0,0,0
932870,22,22,12,0,0,0,0,0,0,0,0
932920,0,0,0,0,0,0,20,0,0,0,0
932940,0,0,0,0,0,0,0,0,0,0,0
932970,0,0,0,0,0,0,0,0,0,0,0
932980,0,0,0,0,0,0,0,0,0,23,0
933030,22,0,7,0,0,0,0,0,0,0,0
933040,0,21,0,0,0,0,0,0,0,0,0
933050,0,22,0,0,0,12,0,0,0,0,0
933060,0,0,0,0,0,0,0,0,0,0,0
933070,21,20,0,0,0,0,0,0,0,0,0
933080,0,0,0,0,0,0,0,0,0,0,0
933120,22,0,0,0,0,0,22,0,0,0,0
933140,0,0,0,0,0,0,0,0,0,0,0
933210,21,20,0,0,0,0,0,0,0,0,0
933250,0,20,0,0,0,0,21,0,0,0,0
933290,21,21,0,0,0,0,23,0,0,0,0
933300,0,0,0,0,0,0,39,0,0,0,0
933380,0,22,0,0,0,0,0,0,0,22,0
933390,0,0,0,0,0,0,0,0,0,0,0
933450,95,98,0,0,94,94,94,0,0,0,0
933540,0,0,0,0,0,0,0,0,0,0,0
933590,0,31,0,0,0,0,0,0,0,0,0
933630,0,0,0,0,0,0,0,0,0,0,0
933660,0,0,0,0,0,0,0,0,0,0,0
933690,0,0,0,0,0,0,0,0,0,0,0
933700,0,0,0,0,0,0,0,0,0,0,0
933710,0,0,0,0,0,35,0,0,0,0,0
933770,0,34,0,0,0,0,0,0,0,0,0
933840,0,0,0,0,0,0,0,0,0,20,0
933880,21,20,0,0,0,0,0,0,0,0,0
933900,0,20,0,0,0,0,0,0,0,0,0
933920,32,31,0,0,0,0,28,0,0,30,0
933930,0,34,0,0,0,0,0,0,0,0,0
933940,0,0,0,0,0,0,0,0,0,0,0
933970,0,0,0,0,0,0,0,0,0,0,0
934020,0,20,0,0,0,0,0,0,0,0,0
934060,0,23,0,0,0,0,20,0,0,0,0
934070,0,0,0,0,0,0,0,0,0,0,0
934120,0,25,0,0,0,0,21,0,0,0,0
934180,31,31,0,0,0,0,0,0,0,0,14
934220,0,0,0,0,0,0,0,0,0,0,0
934250,0,0,0,0,0,0,20,0,0,0,0
934410,21,0,0,0,0,11,0,0,0,0,0
934470,22,0,0,0,0,0,0,0,0,0,0
934480,21,0,0,0,0,0,0,0,0,0,0
934500,0,0,0,0,0,0,0,0,0,0,0
934510,0,21,0,0,0,0,0,0,0,0,0
934540,0,0,0,0,0,6,0,0,0,0,0
934550,21,0,0,0,0,0,0,0,0,0,0
934580,0,0,0,0,0,0,0,0,0,0,0
934590,21,0,0,0,0,0,0,0,0,0,0
934600,51,30,0,0,0,0,0,0,0,24,13
934710,0,0,0,0,0,0,20,0,0,0,0
934780,0,0,0,0,0,0,0,0,0,0,0
934800,22,0,0,0,0,0,0,0,0,0,0
934810,0,21,0,0,0,0,21,0,0,0,0
934830,21,0,0,0,0,0,0,0,0,0,0
934840,29,0,0,0,5,0,0,0,0,0,0
934850,26,23,0,0,0,0,0,0,0,0,0
934860,0,21,0,0,0,6,0,0,0,0,0
934950,0,0,0,0,0,0,30,0,0,0,0
934970,0,0,0,0,0,0,0,0,0,0,0
934990,17,17,0,0,0,0,15,0,0,18,0
935030,0,0,0,0,0,0,0,0,0,0,0
935070,0,0,0,0,0,0,0,0,0,0,0
935110,21,21,0,0,0,0,0,0,0,0,0
935120,0,0,0,0,0,0,0,0,0,0,0
935180,0,0,0,0,0,11,0,0,0,0,0
935240,0,0,0,0,0,10,0,0,0,0,0
935260,0,31,0,0,0,0,0,0,0,0,0
935270,0,23,0,0,0,0,22,0,0,0,0
935350,0,0,0,0,0,0,0,0,0,0,0
935440,0,0,0,0,0,0,0,0,0,0,0
935450,42,0,0,0,0,0,0,0,0,0,20
935460,43,0,0,0,0,0,0,0,0,63,0
935500,0,0,0,0,0,22,0,0,0,0,0
935540,0,0,0,0,0,0,0,0,0,0,0
935560,0,0,0,0,0,0,0,0,0,0,0
935580,0,32,0,0,0,0,0,0,0,0,0
935660,21,21,0,0,0,0,0,0,0,0,0
935690,0,0,0,0,0,0,0,0,0,0,0
935700,0,0,0,0,0,0,0,0,0,0,0
935720,0,0,0,0,0,0,0,0,0,0,0
935730,21,20,0,0,0,0,0,0,0,0,0
935750,0,0,0,0,0,0,0,0,0,0,0
935790,0,0,0,0,0,0,0,0,0,0,0
935840,13,0,0,0,0,0,0,0,0,0,0
935860,0,0,0,0,0,12,0,0,0,0,0
935880,0,0,0,0,0,10,0,0,0,0,0
935910,33,29,0,0,0,0,0,0,0,0,0
935920,0,22,0,0,0,0,0,0,0,0,0
935930,33,0,0,0,0,0,0,15,0,0,0
935940,0,0,0,0,0,0,0,0,0,21,0
935960,0,20,0,0,0,0,0,0,0,0,0
936000,0,21,0,0,0,0,0,0,0,0,0
936010,0,0,0,0,0,0,0,0,0,0,0
936020,0,0,0,0,0,0,0,0,0,0,0
936030,0,0,0,0,0,0,0,0,0,0,0
936040,0,0,0,0,0,25,0,0,0,0,0
936070,21,23,0,0,0,0,0,0,0,0,0
936080,0,0,0,0,0,0,0,0,12,0,0
936090,0,0,0,0,0,0,0,0,0,0,0
936100,0,0,0,0,0,0,0,0,0,0,0
936160,0,0,0,0,0,0,26,0,0,0,0
936170,0,0,0,0,0,0,0,0,0,0,0
936180,0,0,0,0,0,0,23,0,0,0,0
936190,0,0,0,0,0,0,27,0,0,0,0
936210,0,0,0,0,11,10,0,0,0,0,0
936510,31,30,11,0,0,0,20,0,0,0,11
936530,0,0,0,0,0,0,0,0,0,0,0
936600,21,0,0,0,0,0,0,0,0,0,0
936610,0,0,0,0,0,0,51,0,0,0,0
936620,20,21,0,0,0,0,19,0,0,0,0
936630,0,21,0,0,0,0,0,0,0,0,0
936650,0,22,0,0,0,0,0,0,0,0,0
936700,0,0,0,0,0,0,0,0,0,0,0
936720,0,0,0,0,0,0,0,0,0,0,0
936740,0,20,0,0,0,0,20,0,0,0,0
936780,24,0,0,0,0,0,0,0,0,0,0
936800,0,0,0,0,0,10,0,0,0,0,0
936810,0,0,0,0,0,10,0,0,0,0,0
936820,22,0,0,0,0,0,0,0,0,0,0
936890,0,0,0,0,0,0,21,0,0,0,0
936930,0,0,0,0,0,0,0,0,0,0,0
936950,21,0,0,0,0,13,0,0,0,0,0
936960,0,0,0,0,0,0,0,0,0,0,0
937030,22,20,0,0,0,0,0,0,0,0,0
937050,0,20,0,0,6,0,20,0,0,0,0
937120,21,19,0,0,0,0,0,0,0,0,0
937140,21,19,0,0,0,0,20,0,0,0,0
937180,21,0,0,0,0,0,0,0,0,0,0
937210,0,23,0,0,0,0,22,0,0,0,0
937320,0,0,0,0,0,0,0,0,0,0,0
937350,32,0,0,0,0,0,0,0,0,0,0
937360,0,0,0,0,0,0,30,0,0,0,0
937390,0,0,0,0,0,13,0,0,0,0,0
937490,0,21,0,0,0,0,0,0,0,0,0
937530,21,0,0,0,0,0,30,0,0,0,0
937550,0,0,0,0,0,0,0,0,0,0,0
937570,24,0,0,0,0,0,0,0,0,0,0
937580,29,0,0,0,0,0,0,0,0,0,0
937590,21,0,0,0,0,0,0,0,0,0,0
937610,21,0,0,0,0,10,0,0,0,0,0
937620,21,20,0,0,13,0,0,0,0,0,0
937640,0,0,0,0,0,0,0,0,0,0,0
937690,0,0,0,0,0,0,0,0,0,0,0
937730,0,17,0,0,0,16,0,0,0,0,0
937740,0,0,0,0,0,0,0,0,0,0,0
937780,33,0,0,0,0,0,0,11,10,0,0
937820,0,0,0,0,0,25,0,0,0,0,0
937850,0,0,0,0,0,12,0,0,0,0,0
937860,0,0,0,0,0,0,0,0,0,0,0
937920,21,20,0,0,0,0,0,0,0,0,0
937940,22,0,0,0,0,0,21,0,0,0,0
937950,21,31,0,0,0,11,0,0,0,0,0
937970,31,10,0,0,0,0,0,0,0,0,0
937980,0,0,0,0,0,0,0,0,0,0,0
938000,0,0,0,0,0,11,0,0,0,0,0
938050,0,0,0,0,0,0,0,0,0,0,0
938070,0,0,0,0,0,0,0,0,0,0,0
938100,0,0,0,0,0,0,20,0,0,0,0
938170,0,0,0,0,11,0,0,0,0,0,0
938210,0,0,0,0,0,0,0,0,0,0,0
938220,22,0,0,0,0,0,0,0,0,0,0
938240,0,0,0,0,0,0,22,0,0,0,0
938250,0,0,0,0,0,0,18,0,0,0,0
938260,0,21,0,0,0,0,0,0,0,0,0
938270,0,24,0,0,0,0,0,0,0,0,0
938280,20,20,0,0,0,0,0,0,0,0,0
938300,0,32,0,0,0,0,0,0,0,0,0
938310,0,19,0,0,0,0,0,0,0,0,0
938320,21,19,0,0,0,0,0,7,0,0,5
938350,0,0,0,0,0,0,19,0,0,0,0
938360,21,0,0,0,0,0,0,0,0,0,0
938380,0,0,0,0,0,0,0,0,0,0,0
938390,0,0,0,0,0,0,0,0,0,10,0
938480,0,21,0,0,0,0,0,0,0,0,0
938500,0,0,0,0,0,0,0,0,0,0,0
938510,0,0,0,0,12,12,0,0,0,0,0
938520,0,19,0,0,0,0,0,0,0,0,0
938600,0,0,0,0,0,0,0,0,0,20,0
938630,0,0,0,0,0,0,0,0,0,0,0
938640,0,22,0,0,0,10,20,0,0,0,11
938660,21,0,0,0,0,0,0,0,0,0,0
938740,0,21,0,0,0,11,0,0,0,0,0
938760,0,0,0,0,0,0,0,0,0,0,0
938810,0,0,0,0,0,11,22,0,0,0,0
938820,0,0,0,0,0,12,0,0,0,0,0
938840,0,0,0,0,0,12,0,0,0,0,0
938850,0,0,0,0,10,10,0,0,0,0,0
938870,0,21,0,0,0,11,0,0,0,0,0
938890,0,20,0,0,0,6,0,0,0,0,0
938940,0,0,0,0,0,0,0,0,0,0,0
938960,0,22,0,0,0,0,19,0,0,0,0
939000,31,0,0,0,0,0,0,0,0,0,0
939150,0,0,0,0,0,0,0,0,0,0,0
939180,0,20,0,0,0,0,24,0,0,0,0
939190,22,21,0,0,0,0,0,0,0,0,0
939200,0,0,0,0,0,12,0,0,0,0,0
939210,0,0,0,0,0,0,0,0,0,0,0
939230,21,0,0,0,0,0,0,0,0,21,0
939240,22,0,0,0,0,0,0,0,0,0,0
939250,0,21,0,0,0,0,21,0,0,0,0
939260,21,0,0,0,0,0,0,0,0,0,0
939270,22,20,0,0,0,0,0,0,0,0,0
939280,21,20,0,0,0,0,0,0,0,0,0
939330,0,0,0,0,0,0,0,0,0,0,0
939360,0,0,0,0,0,0,0,0,0,0,0
939390,0,0,0,0,0,0,0,0,0,0,0
939400,0,26,0,0,0,0,24,0,0,0,0
939410,0,20,0,0,0,0,0,0,0,0,0
939450,0,0,0,0,0,0,0,0,0,0,0
939470,21,0,0,0,0,0,0,0,0,0,0
939520,61,0,9,0,0,0,64,0,0,0,0
939540,0,0,0,0,0,0,0,0,0,0,0
939560,0,0,0,0,0,0,0,0,0,0,0
939620,0,0,0,0,0,0,0,0,0,0,0
939750,0,0,0,0,0,0,20,0,0,0,0
939830,0,20,0,0,0,0,23,0,0,0,0
939920,0,0,0,0,0,0,0,0,0,0,0
939930,0,0,0,0,0,0,0,0,0,0,0
939960,91,70,75,0,0,0,27,0,28,0,23
939990,13,0,0,0,0,0,13,0,0,0,0
940130,0,0,0,0,0,0,0,0,0,0,0
940150,29,29,0,0,9,0,0,0,0,0,0
940180,0,0,0,0,0,0,0,0,0,0,0
940190,21,0,0,0,0,0,0,0,0,0,0
940240,21,21,0,0,0,0,0,0,0,0,0
940290,0,0,0,0,0,0,20,0,0,0,0
940300,0,23,0,0,0,14,0,0,0,0,0
940320,21,0,0,0,0,0,0,0,0,0,0
940520,0,0,0,0,0,5,0,0,0,0,0
940600,0,0,0,0,0,0,0,0,0,0,0
940630,21,0,0,0,0,0,0,0,0,0,0
940640,22,0,0,0,0,0,0,0,0,0,0
940680,23,0,0,0,0,0,0,0,0,0,0
940700,31,30,0,0,0,11,0,0,0,31,0
940780,0,0,0,0,0,0,0,0,0,0,0
940790,0,0,0,0,0,0,0,0,0,0,0
940800,0,0,0,0,0,0,0,0,0,0,0
940810,0,0,0,0,0,0,0,0,0,0,0
940830,37,36,0,0,16,0,0,0,0,0,0
940870,32,0,14,0,0,0,0,0,0,0,0
940910,0,0,0,0,0,0,0,0,0,0,0
940920,0,0,0,0,0,0,0,0,0,0,0
940990,0,21,0,0,0,0,0,0,0,0,0
941000,0,21,0,0,0,0,0,0,0,0,0
941030,0,21,0,0,0,0,0,0,0,0,0
941120,0,0,0,0,0,0,0,0,5,0,0
941150,22,0,0,0,0,0,0,0,0,0,0
941160,21,0,0,0,0,0,0,0,0,0,0
941200,21,20,0,0,0,0,0,0,0,0,0
941300,0,0,0,0,0,0,20,0,0,0,0
941320,32,31,0,0,0,0,31,0,0,0,0
941330,0,21,0,0,0,0,21,0,0,0,0
941340,0,0,0,0,0,0,0,0,0,0,0
941350,21,0,0,0,0,0,0,0,0,0,0
941390,22,20,0,0,0,0,0,0,0,0,0
941410,26,0,0,0,0,0,0,0,0,0,0
941480,32,32,0,0,12,12,0,0,0,0,11
941490,0,0,0,0,0,0,0,0,0,0,0
941540,21,22,0,0,0,0,20,0,0,0,0
941580,22,0,0,0,0,0,0,0,0,0,0
941600,21,20,0,0,0,0,0,0,0,0,0
941620,21,0,0,0,0,0,0,0,0,0,0
941630,0,0,0,0,0,12,0,0,0,0,0
941650,0,22,0,0,0,0,0,0,0,0,13
941730,32,0,0,0,0,0,0,10,0,0,0
941790,0,0,0,0,0,33,0,0,0,0,0
941800,0,0,0,0,0,0,0,0,0,0,0
941810,0,0,0,0,0,0,0,0,0,0,0
941830,0,20,0,0,0,0,0,0,0,0,0
941850,22,0,10,0,0,0,0,0,0,0,0
941860,0,21,0,0,0,0,0,0,0,0,0
941870,21,19,0,0,0,0,0,0,0,0,0
941920,0,0,0,0,0,9,0,0,0,0,0
942020,0,30,0,0,0,0,30,0,0,0,0
942030,0,0,0,0,0,0,0,0,0,0,0
942050,0,0,0,0,0,12,0,0,0,0,0
942060,31,0,0,0,0,0,0,0,0,0,0
942140,0,0,0,0,0,0,0,0,0,0,0
942200,31,30,0,0,10,0,0,0,0,0,0
942250,31,20,0,0,0,0,0,0,0,0,0
942300,33,12,0,0,13,0,0,0,0,0,0
942310,20,0,0,0,0,0,0,0,0,0,0
942320,24,0,0,0,0,0,0,0,0,0,0
942340,21,20,0,0,0,0,0,0,0,0,0
942440,0,0,0,0,0,0,0,0,0,0,0
942480,31,9,0,0,0,0,0,0,0,0,0
942510,0,22,0,0,0,0,0,0,0,0,0
942520,21,0,0,0,0,0,0,0,0,0,0
942600,0,0,0,0,0,0,0,0,0,0,11
942760,0,0,0,0,0,0,0,0,0,21,0
942770,0,0,0,0,0,0,0,0,0,0,0
942900,0,0,0,0,0,0,30,0,0,0,0
942920,21,21,12,0,0,0,0,0,0,0,0
942930,0,20,0,0,0,0,0,0,0,0,0
942970,0,0,0,0,0,22,25,0,0,0,0
943010,31,0,0,0,0,0,0,0,0,0,0
943030,23,0,0,0,0,0,22,0,0,0,0
943080,21,0,0,0,0,0,21,0,0,0,0
943100,0,0,0,0,0,0,20,0,0,0,0
943130,0,0,0,0,0,0,11,0,0,0,0
943170,36,0,0,0,0,12,15,0,0,0,0
943190,0,0,0,0,0,26,0,0,0,0,0
943210,0,0,0,0,0,0,0,0,0,0,0
943230,21,21,0,0,0,0,0,0,0,0,0
943260,0,0,0,0,0,0,0,0,0,0,0
943290,0,0,0,0,0,0,0,0,0,0,0
943380,23,0,0,0,0,0,0,0,0,0,0
943390,24,0,0,0,0,0,0,0,0,0,0
943410,0,0,0,0,0,0,0,0,0,0,0
943440,32,0,0,0,0,0,30,0,0,0,0
943510,42,0,0,0,0,22,0,0,0,0,0
943590,21,0,0,0,0,0,19,0,0,0,0
943630,0,0,0,0,0,0,22,0,0,0,0
943640,0,0,0,0,0,0,23,0,0,0,0
943670,0,0,0,0,0,0,0,0,0,0,0
943680,0,0,0,0,0,0,0,0,0,0,0
943710,20,20,0,0,0,0,20,0,0,0,0
943810,0,0,0,0,0,0,31,0,0,0,0
943860,21,22,0,0,0,0,19,0,0,0,0
943880,0,0,0,0,0,0,21,0,0,0,0
943900,0,32,0,0,0,0,0,0,0,0,0
943920,0,0,0,0,0,0,0,0,0,21,0
943950,21,0,0,0,0,0,0,0,0,0,0
943960,0,0,0,0,0,0,0,0,0,0,0
943970,32,0,0,0,0,0,0,0,0,11,0
944030,0,0,0,0,0,0,0,0,0,0,0
944100,0,23,0,0,0,0,0,0,0,0,0
944110,0,0,0,0,0,0,0,0,0,0,0
944120,35,24,0,0,17,0,25,0,0,0,0
944220,24,19,0,0,0,0,20,0,0,0,0
944340,0,46,0,0,0,30,0,0,0,0,0
944370,0,22,0,0,0,0,21,0,0,0,0
944380,0,0,0,0,0,0,0,0,0,0,0
944420,0,0,0,0,0,0,21,0,0,0,0
944440,23,0,0,0,0,0,0,0,0,0,0
944450,0,22,0,0,0,0,0,0,0,0,0
944500,32,0,0,0,11,0,0,0,0,0,0
944530,0,0,0,0,0,0,0,0,0,0,0
944550,21,21,0,0,0,0,0,0,0,0,0
944560,21,21,0,0,0,0,0,0,0,0,0
944590,33,0,0,0,11,0,0,0,0,0,0
944610,0,22,0,0,0,0,0,0,0,0,0
944630,0,0,0,0,0,11,0,0,0,0,0
944640,0,0,0,0,0,0,0,0,0,0,0
944650,0,19,0,0,0,0,18,0,0,0,0
944710,0,21,0,0,0,0,0,0,0,0,0
944730,0,0,0,0,0,0,0,0,0,0,0
944740,21,20,0,0,0,0,21,0,0,0,0
944770,0,0,0,0,0,0,0,0,0,0,0
944810,0,21,0,0,0,0,0,0,0,0,0
944830,0,0,0,0,0,0,0,0,0,0,0
944840,0,0,0,0,0,0,0,0,0,0,0
944910,0,0,0,0,0,0,0,0,0,0,0
944960,21,0,0,0,0,0,0,0,0,0,0
945100,32,0,0,0,0,0,0,0,0,0,0
945110,32,22,5,0,0,0,0,0,0,0,0
945140,0,0,0,0,0,0,0,0,0,0,0
945240,31,30,0,0,0,0,0,0,0,0,0
945310,0,0,0,0,0,0,0,0,0,0,0
945340,45,43,0,0,30,0,0,0,0,0,0
945360,0,0,0,0,0,0,0,0,0,0,14
945390,0,0,0,0,0,0,0,0,0,0,0
945440,0,0,0,0,0,0,0,0,0,0,0
945460,34,0,0,0,0,0,0,0,0,0,20
945490,0,0,0,0,0,0,0,0,0,0,0
945500,0,0,0,0,0,0,0,0,0,0,0
945520,21,25,0,0,0,0,22,0,0,0,0
945530,0,0,0,0,0,0,0,0,0,0,0
945580,21,20,0,0,29,0,0,0,0,0,0
945590,0,31,0,0,0,0,0,0,0,0,0
945610,32,0,0,0,0,0,0,0,0,0,0
945620,0,0,0,0,0,0,0,0,0,0,0
945700,0,0,0,0,0,0,0,0,0,0,0
945820,0,21,0,0,0,0,0,0,0,0,0
945850,0,0,0,0,0,0,21,0,0,0,0
945870,0,0,0,0,0,0,0,0,0,0,0
945880,22,20,0,0,0,0,0,0,0,0,0
945890,22,20,0,0,0,0,19,0,0,0,0
945910,0,0,0,0,0,11,0,0,0,0,10
945920,22,20,0,0,0,0,0,0,0,0,0
946000,0,21,0,0,13,0,0,0,0,0,0
946010,24,0,0,0,0,0,0,0,0,0,0
946040,0,0,0,0,0,0,0,0,0,0,0
946080,22,0,0,0,0,0,0,0,0,0,0
946090,0,0,0,0,0,18,0,0,0,0,0
946170,0,0,0,0,0,0,0,0,0,0,0
946190,0,20,0,0,0,0,0,0,0,0,0
946200,0,0,0,0,0,20,0,0,0,0,0
946210,21,21,0,0,0,0,0,0,0,0,0
946300,23,0,0,0,0,0,0,0,0,0,0
946330,21,20,0,0,0,0,0,0,0,0,0
946340,21,21,0,0,0,0,0,0,0,0,0
946380,0,22,0,0,0,0,0,0,0,0,0
946490,21,20,0,0,0,0,0,0,0,0,0
946500,20,0,0,0,0,0,19,0,0,0,0
946550,0,0,0,0,0,17,10,0,0,0,0
946560,0,22,0,0,0,0,22,0,0,0,0
946600,0,0,0,0,0,0,21,0,0,0,0
946610,33,0,0,0,0,0,35,0,0,0,0
946650,21,9,0,0,0,0,10,0,0,0,0
946660,0,0,0,0,0,0,0,17,0,0,0
946690,21,0,0,0,0,0,0,0,0,0,0
946700,22,0,0,0,0,0,0,0,0,0,0
946780,21,31,0,0,0,0,0,0,0,0,0
946790,0,0,0,0,0,0,0,0,0,0,0
946800,0,20,0,0,0,0,0,0,0,0,0
946810,21,21,0,0,0,0,0,0,0,0,0
946950,0,0,0,0,0,0,0,0,0,0,0
947110,0,0,0,0,0,0,0,0,0,0,0
947120,0,21,0,0,0,0,0,0,0,0,0
947240,0,0,0,0,0,0,0,0,0,0,0
947250,0,0,0,0,0,0,0,0,0,20,0
947260,0,0,0,0,0,0,0,0,0,0,0
947270,22,0,0,0,0,0,0,0,0,0,0
947290,31,30,0,0,0,0,0,0,0,0,0
947300,0,0,0,0,0,0,0,0,0,0,9
947310,0,0,0,0,0,0,0,0,0,0,0
947330,0,0,0,0,0,0,0,0,0,0,0
947390,0,20,0,0,0,0,0,0,0,0,0
947400,0,21,0,0,0,0,0,0,0,0,0
947430,0,0,0,0,0,0,0,0,0,0,0
947450,0,31,0,0,0,13,0,0,0,0,0
947470,0,0,0,0,0,15,0,0,0,0,0
947490,0,0,0,0,0,0,0,0,0,0,0
947530,21,0,0,0,0,0,21,0,0,0,0
947540,21,20,0,0,0,0,0,0,0,0,0
947580,0,0,0,0,0,0,0,0,0,0,0
947830,0,0,0,0,0,0,0,0,0,0,0
947940,0,0,0,0,0,0,0,0,0,0,0
947960,0,0,0,0,0,0,0,0,0,0,0
947970,0,20,0,0,0,0,0,0,0,0,0
948020,0,0,0,0,0,0,0,0,0,0,0
948070,0,21,0,0,0,0,0,0,0,0,0
948080,23,22,0,0,5,0,0,0,0,0,0
948100,23,0,0,0,0,0,0,0,0,0,0
948120,0,21,0,0,0,0,21,0,0,0,10
948200,0,0,0,0,0,11,0,0,0,31,0
948220,0,0,0,0,0,0,0,0,0,0,0
948240,21,0,0,0,0,11,0,0,0,0,0
948270,31,30,0,0,0,0,0,0,0,0,11
948320,33,0,0,0,0,0,0,0,0,0,11
948330,0,20,0,0,0,0,19,0,0,0,0
948340,0,0,0,0,0,0,0,0,0,0,0
948350,0,0,0,0,0,0,20,0,0,0,0
948370,0,0,0,0,0,0,0,0,0,0,0
948420,0,0,0,0,0,0,0,0,0,0,0
948460,0,0,0,0,0,0,0,0,0,0,0
948470,33,32,0,0,0,0,31,0,0,0,0
948510,21,0,0,0,0,0,0,0,0,0,0
948630,0,0,0,0,0,9,0,0,0,0,0
948650,0,21,0,0,0,0,21,0,0,0,0
948660,0,21,0,0,0,0,19,0,0,0,0
948690,20,0,0,0,0,0,0,0,0,0,0
948730,0,0,0,0,0,25,0,0,0,0,0
948770,11,32,0,0,0,0,11,0,0,0,0
948830,0,21,0,0,0,0,0,0,0,0,0
948840,0,21,0,0,0,0,21,0,0,0,0
948900,0,0,0,0,0,0,0,0,0,0,0
948990,31,30,0,0,0,11,0,0,0,0,0
949000,23,0,0,0,0,0,0,0,0,0,0
949030,0,0,0,0,0,35,0,0,0,0,0
949050,0,0,0,0,0,0,0,0,0,0,0
949060,0,0,0,0,0,0,0,0,0,0,0
949150,21,0,0,0,0,0,0,0,0,0,0
949170,21,0,0,0,0,0,0,0,0,0,0
949210,21,0,5,0,0,0,0,0,0,0,0
949290,0,0,0,0,0,0,0,0,14,0,0
949330,32,20,0,0,0,0,20,0,0,0,0
949370,0,0,0,0,0,0,0,0,0,0,0
949380,22,0,0,0,0,0,0,0,0,0,0
949390,22,0,0,0,0,0,0,0,0,0,0
949420,0,22,0,0,0,0,0,0,0,0,0
949500,0,0,0,0,0,0,0,0,11,0,0
949520,0,21,0,0,0,0,0,0,0,0,0
949530,24,0,0,0,0,0,0,0,0,0,0
949570,0,0,0,0,0,0,0,0,0,0,0
949580,0,0,0,0,0,0,0,0,0,0,0
949600,0,0,0,0,0,0,0,0,0,0,0
949630,0,0,0,0,0,0,0,0,0,21,0
949670,0,31,0,0,0,0,0,0,0,0,0
949690,0,0,0,0,0,0,24,0,0,0,0
949700,0,0,0,0,0,25,0,0,0,0,0
949710,0,0,0,0,0,0,0,0,0,0,0
949770,23,0,0,0,13,0,0,0,0,0,0
949790,0,0,0,0,0,14,0,0,0,0,0
949800,0,61,0,0,0,32,0,0,0,0,0
949810,22,0,0,0,0,0,0,0,0,0,0
949820,0,0,0,0,0,0,0,0,0,0,0
949830,0,0,0,13,0,0,0,0,0,0,0
949860,0,0,0,0,0,0,0,0,0,0,0
949880,29,0,0,0,0,15,28,0,0,0,0
949890,0,22,0,0,0,0,21,0,0,0,0
949910,21,20,0,0,0,0,0,0,0,0,0
949930,0,20,0,0,0,0,0,0,0,0,0
949960,0,20,0,0,0,0,20,0,0,0,0
949970,0,32,0,0,0,0,32,0,0,0,7
949990,34,0,0,0,15,0,0,0,0,0,0
950100,0,0,0,0,0,0,0,0,0,56,0
950130,0,0,0,0,0,0,0,0,0,0,0
950140,0,0,0,0,0,12,0,0,0,0,0
950160,0,21,0,0,0,0,21,0,0,0,0
950210,22,0,13,0,0,0,0,0,0,0,0
950240,32,32,0,0,0,0,34,0,0,0,0
950250,0,0,0,0,0,0,0,0,0,0,0
950300,32,32,0,0,0,0,0,0,0,0,0
950360,0,33,0,0,0,14,0,0,0,0,0
950370,0,0,0,0,0,0,32,0,0,0,0
950380,0,0,0,0,0,12,0,0,0,0,0
950460,0,0,0,0,0,0,0,0,0,0,0
950510,22,19,0,0,0,0,0,0,0,0,0
950530,0,0,0,0,0,0,0,0,0,0,0
950570,22,0,0,0,0,0,0,0,0,0,0
950730,0,21,0,0,0,0,21,0,0,0,0
950750,21,0,0,0,0,0,0,0,0,0,0
950780,21,0,0,12,0,0,0,0,0,0,0
950810,0,22,0,0,0,0,0,0,15,0,0
950830,0,0,0,0,0,0,0,0,0,0,0
950850,0,32,0,0,0,0,0,0,0,0,0
950890,0,0,0,0,0,0,20,0,0,0,0
950910,22,0,0,0,0,0,0,0,0,0,0
950990,0,0,0,0,0,0,0,0,18,0,0
951000,0,32,6,0,0,0,0,0,0,0,0
951010,21,21,0,0,0,0,0,0,0,0,0
951020,0,0,0,0,0,0,0,0,0,0,0
951030,21,0,5,0,0,0,0,0,0,0,0
951050,21,20,0,0,0,0,0,0,0,0,0
951070,21,21,0,0,0,0,0,0,0,0,0
951090,0,0,0,0,0,0,0,0,0,0,0
951110,0,0,0,0,0,0,0,0,0,22,0
951130,0,0,0,0,0,0,22,0,0,0,0
951140,21,20,0,0,0,0,20,0,0,0,0
951160,0,0,0,0,0,0,0,0,0,0,0
